product_id,likelihood_to_recommend,number_of_reviews
B07HCM7D3F,6.666666666666667,1
B07Z89V7Y4,6.666666666666667,1
B07XPVGCY3,6.666666666666667,1
B005ITTU2M,6.666666666666667,2
B00RGKFIKE,6.666666666666667,1
B089CT4G2D,6.666666666666667,1
B00GIOP4XK,6.666666666666667,1
B08FSRJCVD,6.666666666666667,1
B0BHQJB3DJ,6.666666666666667,4
B000NOCXS0,6.666666666666667,1
B08CM1JB57,6.666666666666667,2
B08D3CHDQ6,6.666666666666667,1
B096WTQDYM,6.666666666666667,2
B07MQ2V2B6,6.666666666666667,1
B00POPHK0O,6.666666666666667,1
B007CNDDAC,6.666666666666667,1
B07FCGCVLX,6.666666666666667,1
B074FXWLM5,6.666666666666667,1
B07HS27SFP,6.666666666666667,1
B00XGI64US,6.666666666666667,1
B00ACBH2EY,6.666666666666667,1
B08VRC1FZ5,6.666666666666667,2
B07DNY9XFT,6.666666666666667,2
B07C4QKBVY,6.666666666666667,2
B088B6R5QY,6.666666666666667,1
B08SWSCHZQ,6.666666666666667,2
B071CKL3X3,6.666666666666667,2
B0865M34S7,6.666666666666667,1
B07Q51DNG7,6.666666666666667,1
B07V7DS53X,6.666666666666667,1
B07QX48F1F,6.666666666666667,1
B00U2TF2UC,6.666666666666667,6
B0012E0RSI,6.666666666666667,1
B0B3TK727R,6.666666666666667,1
B07T91RTNQ,6.666666666666667,1
B06X96YP38,6.666666666666667,1
B0053F8CU2,6.666666666666667,1
B097NH4YM6,6.666666666666667,1
B08CK9XYHY,6.666666666666667,1
B09D2T2Q66,6.666666666666667,2
B0833XR827,6.666666666666667,1
B0B1QTK9QV,6.666666666666667,1
B07JGSJHWK,6.666666666666667,3
B082674W88,6.666666666666667,1
B0093EQX6Y,6.666666666666667,3
B00YVNM9XS,6.666666666666667,1
B071ZH8P8C,6.666666666666667,1
B01FWGCTPK,6.666666666666667,1
B008RDB934,6.666666666666667,1
B092Z82Y46,6.666666666666667,1
B07BTMSCLC,6.666666666666667,1
B01N2WECH9,6.666666666666667,2
B00FL54QZE,6.666666666666667,1
B0002ZO3JW,6.666666666666667,1
B01FLQDZ04,6.666666666666667,1
B01LZ80OUO,6.666666666666667,1
B01MA3F0Q2,6.666666666666667,2
B00EOYH5Z6,6.666666666666667,1
B015ST53RC,6.666666666666667,1
B07TP1YQK8,6.666666666666667,1
B08T12QBH1,6.666666666666667,1
B07X8Q2D3P,6.666666666666667,1
B07ZFG9RKV,6.666666666666667,1
B077J8Q16N,6.666666666666667,1
B01CC7IVKY,6.666666666666667,3
B07J5TMNP5,6.666666666666667,1
B0887WTZJG,6.666666666666667,1
B003B12VFW,6.666666666666667,1
B0040YZEJ4,6.666666666666667,1
B01B7GFEGK,6.666666666666667,1
B0041OMP86,6.666666666666667,1
B07XV84N8L,6.666666666666667,2
B07DC8VT72,6.666666666666667,1
B097J4VJXX,6.666666666666667,1
B000HZVATI,6.666666666666667,2
B00IBR7R4G,6.666666666666667,1
B078MWF2C6,6.666666666666667,1
B01EI0PMKU,6.666666666666667,1
B07D5J7CGG,6.666666666666667,1
B00F93HN4E,6.666666666666667,1
B086DF9XD4,6.666666666666667,1
B00AAFE38U,6.666666666666667,1
B01875SD9O,6.666666666666667,1
B00RCG6WZC,6.666666666666667,1
B01N3M2SXJ,6.666666666666667,1
B07FK48HXK,6.666666666666667,1
B08GLWFYSG,6.666666666666667,1
B073WNCLLF,6.666666666666667,2
B08NXD95MW,6.666666666666667,1
B08H1BB8W4,6.666666666666667,3
B087NW383V,6.666666666666667,1
B08BL19YNN,6.666666666666667,1
B082TW3YFH,6.666666666666667,1
B089ZSKMDT,6.666666666666667,2
B07CPHJSW8,6.666666666666667,4
B08T8V3CF3,6.666666666666667,1
B00G0ZGFSK,6.666666666666667,3
B000RLF7HS,6.666666666666667,1
B007WA6YV0,6.666666666666667,1
B00S50I3M4,6.666666666666667,1
B07739T5X9,6.666666666666667,3
B06XWX96SL,6.666666666666667,1
B005FSM776,6.666666666666667,1
B07PGJR4HH,6.666666666666667,1
B07JJTL89B,6.666666666666667,1
B08XZND1PD,6.666666666666667,1
B00TUFZLOQ,6.666666666666667,2
B01KYC84MO,6.666666666666667,1
B000WNPU82,6.666666666666667,1
B00TT2ED9O,6.666666666666667,1
B09H5JR2PR,6.666666666666667,1
B00FXOTNQU,6.666666666666667,1
B00F6KJ0JQ,6.666666666666667,2
B01C7380TK,6.666666666666667,2
B009EU8M5C,6.666666666666667,2
B09D3PGFBM,6.666666666666667,1
B004ULZC8U,6.666666666666667,6
B0747DLHYY,6.666666666666667,2
B0007L8AQ8,6.666666666666667,2
B015BQ94OA,6.666666666666667,2
B00MAU9M98,6.666666666666667,2
B01D0R1FAI,6.666666666666667,1
B019OK5HPE,6.666666666666667,1
B013KZEVXS,6.666666666666667,1
B08JQR41PV,6.666666666666667,1
B08P9QCF71,6.666666666666667,1
B00Z95HUPY,6.666666666666667,2
B06XY2CF4P,6.666666666666667,1
B00AXXKMWU,6.666666666666667,1
B077QTTH7Z,6.666666666666667,2
B08GM8T8YJ,6.666666666666667,1
B08C7FF6J4,6.666666666666667,2
B08HRGYSTB,6.666666666666667,1
B013ETJKL8,6.666666666666667,1
B08N4DNCFF,6.666666666666667,1
B0963JN3PX,6.666666666666667,1
B01L4EC508,6.666666666666667,1
B075SZNHBC,6.666666666666667,2
B079TY6SQW,6.666666666666667,1
B00GS5VQTK,6.666666666666667,1
B08LMTF8GM,6.666666666666667,2
B00186FKXC,6.666666666666667,1
B01AUIM8ZG,6.666666666666667,2
B00IJSBCLQ,6.666666666666667,1
B07PR9YJND,6.666666666666667,1
B09FRFHBFC,6.666666666666667,1
B01BU9MAMU,6.666666666666667,1
B00PTX14J4,6.666666666666667,1
B014VMLIT4,6.666666666666667,1
B07ZT7X8SN,6.666666666666667,1
B00KT13502,6.666666666666667,3
B08GKDRWDF,6.666666666666667,1
B07MZGM4LS,6.666666666666667,1
B000RSGC6G,6.666666666666667,1
B07XQJ8T27,6.666666666666667,1
B011VSI2NG,6.666666666666667,1
B07PNWJCK9,6.666666666666667,1
B07CQS4BTM,6.666666666666667,1
B081Q47SYM,6.666666666666667,1
B00HE5PAAE,6.666666666666667,1
B00X6BY556,6.666666666666667,1
B009DMCIRE,6.666666666666667,2
B001UJIYIK,6.666666666666667,1
B0089GJJ40,6.666666666666667,2
B00HV8F694,6.666666666666667,1
B00SQ5Y8C2,6.666666666666667,1
B00TKMW1L0,6.666666666666667,1
B07TKJ4BX8,6.666666666666667,1
B07718KHCZ,6.666666666666667,1
B005ZXUWS2,6.666666666666667,1
B079ZMDXF1,6.666666666666667,2
B0B1WHV62J,6.666666666666667,1
B09HJMJGPB,6.666666666666667,1
B000FEGUIM,6.666666666666667,3
B07N8FJQYJ,6.666666666666667,1
B001E0CK3K,6.666666666666667,1
B07HKCQQ3P,6.666666666666667,1
B07XKCGCR3,6.666666666666667,1
B001FIIBZW,6.666666666666667,1
B08SLMBKYJ,6.666666666666667,1
B008LUW3ZG,6.666666666666667,1
B07JNPPL3M,6.666666666666667,1
B07TBKFR9R,6.666666666666667,1
B07NPBGZFM,6.666666666666667,2
B07VRX5SV2,6.666666666666667,2
B06XMZ93RC,6.666666666666667,1
B08NWWBQH1,6.666666666666667,2
B078TMGPK7,6.666666666666667,1
B01C6A3X0U,6.666666666666667,3
B003BLOSCG,6.666666666666667,1
B01MYME2A7,6.666666666666667,2
B095C3HF1R,6.666666666666667,1
B07R4YCRJ4,6.666666666666667,1
B00BAZ9EDS,6.666666666666667,1
B07GD1XRB4,6.666666666666667,1
B00E4AS63A,6.666666666666667,1
B01KJ8TL5M,6.666666666666667,1
B07TYJP3B8,6.666666666666667,1
B08YDS7VZW,6.666666666666667,1
B00G3Z8NA0,6.666666666666667,1
B002QAKDJA,6.666666666666667,1
B07DMH3TCG,6.666666666666667,1
B01LYYW3MD,6.666666666666667,1
B07P7JY3X1,6.666666666666667,3
B08RHWSPVK,6.666666666666667,1
B01H58ANNS,6.666666666666667,1
B08GKMDJT1,6.666666666666667,1
B01EYAQIS4,6.666666666666667,1
B01BNDWIXO,6.666666666666667,3
B08R8XLVKX,6.666666666666667,1
B07TLMYYYN,6.666666666666667,1
B07N3R47CK,6.666666666666667,1
B007TX6Z32,6.666666666666667,2
B08G7RG9ML,6.666666666666667,4
B07DN6W9Z1,6.666666666666667,2
B09QRZMS69,6.666666666666667,1
B07NG2SHRX,6.666666666666667,1
B01E0PLEUK,6.666666666666667,1
B008PBTXWC,6.666666666666667,1
B081M18NMK,6.666666666666667,1
B07PQTZF4Y,6.666666666666667,1
B089K7TMBS,6.666666666666667,1
B09RQ7P8DF,6.666666666666667,1
B00O5OANYK,6.666666666666667,1
B0817R48L5,6.666666666666667,1
B088B89XN5,6.666666666666667,2
B07B47YKNZ,6.666666666666667,1
B016JQ6LE2,6.666666666666667,1
B000QRHA6E,6.666666666666667,2
B01MZZCIEZ,6.666666666666667,1
B0002F4M66,6.666666666666667,1
B001AMRHVM,6.666666666666667,1
B00AT9IUD6,6.666666666666667,1
B08NBXX67W,6.666666666666667,1
B07THC6Q9F,6.666666666666667,1
B00UKGHKVQ,6.666666666666667,1
B01COD9MPY,6.666666666666667,3
B08KGXFGFW,6.666666666666667,1
B00202CIZ6,6.666666666666667,1
B074YC6V2J,6.666666666666667,6
B002BPY7H4,6.666666666666667,4
B0002I1EW8,6.666666666666667,1
B08291CKR1,6.666666666666667,3
B07QWSL4H6,6.666666666666667,1
B08MZRQPVZ,6.666666666666667,2
B07RNJ1DM6,6.666666666666667,2
B07TTC5D5Y,6.666666666666667,1
B00KAM2J4I,6.666666666666667,1
B07CKWJ48H,6.666666666666667,1
B01BS58ONK,6.666666666666667,2
B082CVLYLD,6.666666666666667,1
B001E5H4N6,6.666666666666667,1
B00GF115S4,6.666666666666667,1
B08JG1XQ46,6.666666666666667,1
B0009RTYNS,6.666666666666667,1
B0002GWK5U,6.666666666666667,2
B07NX46D8H,6.666666666666667,1
B079XX6XCL,6.666666666666667,1
B00I3MZXU4,6.666666666666667,1
B0B5CWL8CR,6.666666666666667,1
B092W686WR,6.666666666666667,1
B008AW08FC,6.666666666666667,1
B00W75UC4U,6.666666666666667,1
B07V6C4SGH,6.666666666666667,1
B078GRF83V,6.666666666666667,1
B016MC3TQQ,6.666666666666667,1
B09MCLKWSC,6.666666666666667,1
B08FYVV8NX,6.666666666666667,2
B001ET5ZPQ,6.666666666666667,2
B08DF9368X,6.666666666666667,1
B08XYY7WZY,6.666666666666667,1
B00LID3ZV4,6.666666666666667,1
B07HHTGX1H,6.666666666666667,1
B06WRPMT7B,6.666666666666667,1
B06XHJR445,6.666666666666667,1
B08LB2FLSM,6.666666666666667,1
B07P3Z5VHT,6.666666666666667,1
B08LD274HW,6.666666666666667,1
B0172519E6,6.666666666666667,3
B01MZ7Y6X7,6.666666666666667,3
B07T7WJ7ND,6.666666666666667,1
B08HLJ74WK,6.666666666666667,2
B07F4Y6FQF,6.666666666666667,1
B0872VDWW1,6.666666666666667,3
B07QY45J3Z,6.666666666666667,1
B001Q9F34W,6.666666666666667,2
B092388W3F,6.666666666666667,4
B06WLLR41K,6.666666666666667,1
B07P7HCNLX,6.666666666666667,1
B00HUWGQ0Y,6.666666666666667,1
B019W2F4GQ,6.666666666666667,1
B085Z62GDP,6.666666666666667,1
B0BB1FJ7HW,6.666666666666667,1
B085X9HTXP,6.666666666666667,1
B002ICF5AI,6.666666666666667,1
B00ZR36L1W,6.666666666666667,1
B07Z8P9W62,6.666666666666667,7
B01MTL77IL,6.666666666666667,1
B015Y8LQN2,6.666666666666667,1
B08DXLHJHT,6.666666666666667,3
B004N31N7E,6.666666666666667,1
B07ZTYBRRN,6.666666666666667,3
B07KJBK5PH,6.666666666666667,1
B07RJCP45V,6.666666666666667,2
B07ZL4KKX4,6.666666666666667,2
B07H5HC1RX,6.666666666666667,1
B07PLJ55Q5,6.666666666666667,2
B07RLWGXNF,6.666666666666667,1
B0050I1L9G,6.666666666666667,2
B08DV5JDKP,6.666666666666667,3
B0798TY273,6.666666666666667,1
B00L9FCF62,6.666666666666667,1
B01H7N68AI,6.666666666666667,1
B07Q6YJWK5,6.666666666666667,1
B0761NMMLT,6.666666666666667,1
B07SY9HSK5,6.666666666666667,1
B07N81KJP3,6.666666666666667,1
B003MQN8MG,6.666666666666667,1
B01DDHE66A,6.666666666666667,1
B00CYS0CVI,6.666666666666667,1
B001BBTQGQ,6.666666666666667,1
B07RBX6LQY,6.666666666666667,1
B07RT9WPFM,6.666666666666667,3
B00CP3GOUU,6.666666666666667,1
B00B1UDXWA,6.666666666666667,1
B07FZZVMB9,6.666666666666667,1
B08V1FKRQZ,6.666666666666667,1
B01KNJ27JY,6.666666666666667,1
B07K89D7D4,6.666666666666667,1
B00295IW54,6.666666666666667,11
B08TV6R6NK,6.666666666666667,1
B089GGJ8XN,6.666666666666667,1
B00SKHTJY8,6.666666666666667,1
B07M6Z1YXG,6.666666666666667,1
B00GRKPPKC,6.666666666666667,1
B07P9G6J5R,6.666666666666667,1
B07DRQMDZF,6.666666666666667,1
B086692Q8C,6.666666666666667,1
B00VO0723S,6.666666666666667,5
B00KV5SLY6,6.666666666666667,1
B0BG82F47P,6.666666666666667,1
B07MGJBX1B,6.666666666666667,1
B01GAAYTIM,6.666666666666667,8
B0BJNZFK93,6.666666666666667,1
B017BI8YMY,6.666666666666667,3
B07JZK9KMD,6.666666666666667,1
B002KQWIPM,6.666666666666667,1
B096DK6K68,6.666666666666667,1
B07DYBH1T3,6.666666666666667,1
B0072LV0RM,6.666666666666667,1
B00CAV0TRQ,6.666666666666667,7
B082QSRTJZ,6.666666666666667,1
B06XBQS7FH,6.666666666666667,1
B07C3QPP1R,6.666666666666667,1
B08C9S5RCQ,6.666666666666667,1
B00WU5OM5M,6.666666666666667,1
B006Z0L1TI,6.666666666666667,1
B08NJ5T4VY,6.666666666666667,5
B07RY9MNCW,6.666666666666667,2
B07Z4WBH58,6.666666666666667,2
B00R3MUNX2,6.666666666666667,3
B004Q6WWPA,6.666666666666667,1
B085TDSPMB,6.666666666666667,2
B00MVVITCC,6.666666666666667,3
B079K562B6,6.666666666666667,1
B082BFF4BC,6.666666666666667,1
B01I970VBI,6.666666666666667,1
B083FJJPNH,6.666666666666667,1
B07CVNF4Z1,6.666666666666667,1
B008ENQCQG,6.666666666666667,1
B00GGMWDFQ,6.666666666666667,1
B071WQ4B8M,6.666666666666667,2
B088GYTZPG,6.666666666666667,1
B0B3W7K755,6.666666666666667,1
B0016HDP58,6.666666666666667,1
B01HODJ6DM,6.666666666666667,1
B09J8JLVH9,6.666666666666667,2
B0087OS83M,6.666666666666667,1
B085PYTX7M,6.666666666666667,1
B001D7FKMC,6.666666666666667,1
B0779PFR1M,6.666666666666667,1
B007WAU1VY,6.666666666666667,1
B07MZJV7SY,6.666666666666667,1
B0787SVXY8,6.666666666666667,1
B017KQTQQK,6.666666666666667,2
B00HWL1428,6.666666666666667,1
B0896YRLV4,6.666666666666667,1
B07XCYW1L6,6.666666666666667,3
B000XP3298,6.666666666666667,2
B01KJ8TO54,6.666666666666667,2
B01CGU1ZWS,6.666666666666667,5
B004OPZ3KO,6.666666666666667,1
B0171NGYEE,6.666666666666667,1
B001BP58CI,6.666666666666667,1
B07ZQJH4ZP,6.666666666666667,1
B0BRMVYGVD,6.666666666666667,1
B0105JHK8K,6.666666666666667,2
B089Q5FC25,6.666666666666667,1
B07WFY6SVT,6.666666666666667,2
B01BS5DVWY,6.666666666666667,3
B00CMN958G,6.666666666666667,1
B0002E2XGS,6.666666666666667,1
B000UT6A5K,6.666666666666667,2
B0049MI6CO,6.666666666666667,1
B003AYLITA,6.666666666666667,1
B07V87B9V7,6.666666666666667,1
B003KWNA98,6.666666666666667,1
B0B4W78G77,6.666666666666667,2
B07FJMJX2S,6.666666666666667,2
B015ONIW20,6.666666666666667,1
B078VZYJM5,6.666666666666667,1
B09747TST8,6.666666666666667,1
B0B49VKP9J,6.666666666666667,2
B00BH4EWAC,6.666666666666667,1
B07PGGLGD2,6.666666666666667,1
B07BZZWP8M,6.666666666666667,2
B089GPR3R3,6.666666666666667,1
B09WKJXRCH,6.666666666666667,1
B07ZTYBRSC,6.666666666666667,1
B07PTPM96Q,6.666666666666667,3
B00AAHT4Z0,6.666666666666667,1
B07BZS3YX5,6.666666666666667,1
B07KPL9SB3,6.666666666666667,1
B009ZX91AI,6.666666666666667,1
B06XH4GLHN,6.666666666666667,1
B0B5D97F23,6.666666666666667,1
B074NVHYND,6.666666666666667,1
B08XMNHZ3Z,6.666666666666667,1
B000CZ0RK6,6.666666666666667,1
B0016ZP24C,6.666666666666667,1
B0002F5EH2,6.666666666666667,1
B07WN5J56Q,6.666666666666667,1
B07L7G9H2H,6.666666666666667,1
B09QLHWY9T,6.666666666666667,1
B01LTGDJV0,6.666666666666667,1
B00542YQSQ,6.666666666666667,2
B01N75S15O,6.666666666666667,1
B00OM60CTM,6.666666666666667,5
B000P4UAF6,6.666666666666667,1
B01IVICJXS,6.666666666666667,1
B0053Y3BPO,6.666666666666667,2
B0728D6LV8,6.666666666666667,1
B07S1F9BBF,6.666666666666667,1
B00ZR8CJHC,6.666666666666667,1
B07CYXPQ87,6.666666666666667,1
B08JPSWJQ9,6.666666666666667,1
B08VHQM421,6.666666666666667,1
B01LPH8V1G,6.666666666666667,1
B0888X68WN,6.666666666666667,1
B08F4WDCVW,6.666666666666667,2
B008FZO4OU,6.666666666666667,1
B009043PEA,6.666666666666667,1
B0813SN6LW,6.666666666666667,1
B09KZQ2T4G,6.666666666666667,2
B08Z8C3Q47,6.666666666666667,2
B004QBATQ4,6.666666666666667,1
B008FLSM1U,6.666666666666667,1
B0BK8N1D3X,6.666666666666667,1
B074KWTR8D,6.666666666666667,1
B075TLR7JH,6.666666666666667,1
B07R993WM6,6.666666666666667,3
B008KFG588,6.666666666666667,4
B07DCSDC5M,6.666666666666667,1
B07R5C3Q52,6.666666666666667,1
B00KXG5J0W,6.666666666666667,1
B095BMXR1S,6.666666666666667,1
B083XPVJG1,6.666666666666667,4
B092QRLC5T,6.666666666666667,1
B01G4B2X2Q,6.666666666666667,1
B00GL0PAOE,6.666666666666667,1
B01DTZO9D6,6.666666666666667,1
B07W55BCGZ,6.666666666666667,1
B07H1BYX9H,6.666666666666667,1
B07V277RC7,6.666666666666667,1
B01M59WGGK,6.666666666666667,1
B00081MV94,6.666666666666667,1
B00U0UUG3Q,6.666666666666667,1
B07JH5NM51,6.666666666666667,1
B08TRVC6C3,6.666666666666667,1
B09JSL6YJ1,6.666666666666667,1
B005CWP0JW,6.666666666666667,1
B01N1HVK7S,6.666666666666667,1
B07768X5PM,6.666666666666667,1
B01CDAG8UA,6.666666666666667,1
B0044UWMV2,6.666666666666667,1
B07DNL8MNS,6.666666666666667,1
B08P5Q2KNQ,6.666666666666667,1
B0895KXLZW,6.666666666666667,1
B0893B8L32,6.666666666666667,1
B00IIVB8Q8,6.666666666666667,1
B074Q2GR3F,6.666666666666667,5
B073XM5G3N,6.666666666666667,2
B005EBPEFQ,6.666666666666667,1
B07JVCFQY8,6.666666666666667,1
B01NCOT4FH,6.666666666666667,1
B0040O49OU,6.666666666666667,1
B01HC525OO,6.666666666666667,1
B077DCZFNX,6.666666666666667,1
B077VHDLBV,6.666666666666667,1
B07BFVCWM7,6.666666666666667,1
B06XT8PY7K,6.666666666666667,1
B00AZ6I4FC,6.666666666666667,1
B074PYDBPZ,6.666666666666667,4
B08FNKJMV9,6.666666666666667,1
B005L2R7FS,6.666666666666667,1
B08RSHRMSM,6.666666666666667,1
B01LXTBYV9,6.666666666666667,1
B01BEXANUI,6.666666666666667,1
B00TUIXSU2,6.666666666666667,2
B096MGP5K5,6.666666666666667,1
B0033PQU7G,6.666666666666667,1
B0002D02BM,6.666666666666667,1
B08L1FB2KN,6.666666666666667,2
B00HB2ZEVK,6.666666666666667,1
B00JA4T6KC,6.666666666666667,1
B07QXLTPPT,6.666666666666667,2
B06XK4DTQZ,6.666666666666667,1
B09K7S29WX,6.666666666666667,1
B01N9MALH3,6.666666666666667,1
B08R2XDT33,6.666666666666667,1
B00FU57KEY,6.666666666666667,1
B01M5IDCB9,6.666666666666667,1
B003VC8M9K,6.666666666666667,4
B07L72BLGB,6.666666666666667,2
B09CDGJ2LY,6.666666666666667,1
B08BJW6HD7,6.666666666666667,1
B0BLK3HM5R,6.666666666666667,1
B01N0IIUL2,6.666666666666667,1
B00G9T25RM,6.666666666666667,1
B093SY7QLZ,6.666666666666667,1
B01M33IB70,6.666666666666667,1
B07R1STJF1,6.666666666666667,1
B07518DCHF,6.666666666666667,1
B0002D0DVQ,6.666666666666667,1
B010XDD3F2,6.666666666666667,1
B071NKWG59,6.666666666666667,1
B0018TKBA6,6.666666666666667,1
B00W3IFCG4,6.666666666666667,1
B01M0LCHUX,6.666666666666667,1
B07NQCCJ17,6.666666666666667,1
B08BL38C93,6.666666666666667,1
B01L0JYOLK,6.666666666666667,1
B009FLF1RW,6.666666666666667,2
B005OOZB1A,6.666666666666667,1
B075YCH547,6.666666666666667,2
B0B9R7K9X5,6.666666666666667,1
B09NDBV3B2,6.666666666666667,1
B002J22R1C,6.666666666666667,1
B00JOP0P1G,6.666666666666667,1
B09MVV717N,6.666666666666667,11
B00MTZAYGY,6.666666666666667,3
B01GR4HAWI,6.666666666666667,1
B0BV67RFJS,6.666666666666667,1
B075ZPV2L6,6.666666666666667,1
B07MW14FNH,6.666666666666667,1
B01N6PONHK,6.666666666666667,1
B01BG6OUIE,6.666666666666667,1
B016C4ZG74,6.666666666666667,19
B07C97KP79,6.666666666666667,2
B0878V2Z4F,6.666666666666667,1
B08L9N6T8R,6.666666666666667,1
B077BXTWQ3,6.666666666666667,2
B0795RPQQ8,6.666666666666667,1
B07P7JHJM3,6.666666666666667,2
B00BJ87GYK,6.666666666666667,2
B083Z3YWYN,6.666666666666667,1
B07VMBP1N5,6.666666666666667,4
B01N6QVK0F,6.666666666666667,1
B0147GC4R4,6.666666666666667,2
B00D0ARGTK,6.666666666666667,1
B01H74YXNQ,6.666666666666667,5
B07THPKSBY,6.666666666666667,1
B07QS1Y8Y2,6.666666666666667,2
B08S3FMZSZ,6.666666666666667,1
B07G9HB8RC,6.666666666666667,1
B07H4CGNP9,6.666666666666667,1
B082X5QZLC,6.666666666666667,1
B007Q1X8KK,6.666666666666667,5
B01FZG0LA2,6.666666666666667,1
B000LTOCSG,6.666666666666667,10
B00BQGSZG8,6.666666666666667,1
B088R9JP68,6.666666666666667,1
B082YJ9RD9,6.666666666666667,1
B09CT5S7J1,6.666666666666667,1
B08N4R65KW,6.666666666666667,1
B07P5J7W91,6.666666666666667,1
B01LXSDEV4,6.666666666666667,2
B00GRN1VNO,6.666666666666667,5
B0719P5M6T,6.666666666666667,1
B005MR6JLA,6.666666666666667,1
B095CDXC5D,6.666666666666667,3
B0093IU78U,6.666666666666667,1
B01HBAFOXY,6.666666666666667,1
B082XWN9M9,6.666666666666667,1
B00B6VE65W,6.666666666666667,1
B00DRG7VZG,6.666666666666667,1
B00RY8UCJU,6.666666666666667,3
B08NV4SJJY,6.666666666666667,2
B00W0WBQNG,6.666666666666667,1
B00EUI1XWW,6.666666666666667,1
B00C1SPD4M,6.666666666666667,1
B00WN1SVWI,6.666666666666667,1
B081BC776G,6.666666666666667,2
B07QVPJDDL,6.666666666666667,2
B06XFW5KCS,6.666666666666667,1
B01G6LWLQM,6.666666666666667,2
B08MBCHPHH,6.666666666666667,1
B07GZLH9N8,6.666666666666667,1
B01N0Z2DUI,6.666666666666667,1
B0141GV8HC,6.666666666666667,1
B01FYLDEES,6.666666666666667,1
B07X419XHZ,6.666666666666667,1
B014LV4P3Q,6.666666666666667,1
B0735MT9MK,6.666666666666667,1
B078MRHTFC,6.666666666666667,2
B00P472PNE,6.666666666666667,2
B08DG12Z16,6.666666666666667,2
B06XDYC1V4,6.666666666666667,2
B08PS64N9X,6.666666666666667,1
B09T6VYLB4,6.666666666666667,1
B09C8C549H,6.666666666666667,1
B075MB5WCG,6.666666666666667,1
B08343BGHV,6.666666666666667,1
B072N3K35W,6.666666666666667,1
B015PWXA2C,6.666666666666667,1
B008EYBRMY,6.666666666666667,2
B096LHKJ8X,6.666666666666667,1
B0186AIAVQ,6.666666666666667,1
B00CPSW5WQ,6.666666666666667,1
B00AC0OBYE,6.666666666666667,1
B07XDRB423,6.666666666666667,1
6025006407,6.666666666666667,1
B0918441T7,6.666666666666667,3
B01C3QBQ92,6.666666666666667,1
B00956X2XW,6.666666666666667,1
B00347A44I,6.666666666666667,2
B0797DLB2F,6.666666666666667,9
B06VWQXXQ8,6.666666666666667,1
B000N857E8,6.666666666666667,1
B095YPZG7W,6.666666666666667,1
B078W1ZJSN,6.666666666666667,2
B008DJK3ZM,6.666666666666667,1
B01FEJV8KC,6.666666666666667,1
B01CRFC97C,6.666666666666667,1
B07YPT6GGF,6.666666666666667,2
B018K9K0AW,6.666666666666667,1
B07RHMKKMN,6.666666666666667,1
B00LOX1IGW,6.666666666666667,4
B07S2HX798,6.666666666666667,1
B07KFRPL3P,6.666666666666667,2
B08NCNNV5Q,6.666666666666667,1
B078SQZHZV,6.666666666666667,3
B07W3BN6D4,6.666666666666667,1
B07T7NBPCS,6.666666666666667,1
B086WLDKT5,6.666666666666667,1
B07M69Z17V,6.666666666666667,1
B005K2RYA2,6.666666666666667,1
B07T676W3G,6.666666666666667,1
B07577LTHM,6.666666666666667,2
B00STSUPCS,6.666666666666667,21
B07PXSHK8G,6.666666666666667,1
B000JQL8XS,6.666666666666667,2
B01DEVQHIU,6.666666666666667,1
B07M8R46T1,6.666666666666667,1
B085PQWRN1,6.666666666666667,1
B08MGZ2S9L,6.666666666666667,1
B009BB6YPO,6.666666666666667,1
B000Y4M9WE,6.666666666666667,1
B01N029E0G,6.666666666666667,1
B00KXQIU5S,6.666666666666667,2
B00W0M0OFM,6.666666666666667,2
B07R7LJDWJ,6.666666666666667,1
B089SJQDMX,6.666666666666667,2
B09LQSSDYK,6.666666666666667,1
B0813K6Z43,6.666666666666667,1
B01IB4FZPQ,6.666666666666667,1
B00P8ZENWS,6.666666666666667,1
B01IAX4DR4,6.666666666666667,1
B07S4GGFNX,6.666666666666667,1
B00H0ONT20,6.666666666666667,1
B0002GO15C,6.666666666666667,1
B07PDQ2NKM,6.666666666666667,1
B072B94W7Z,6.666666666666667,2
B01MXLW7V8,6.666666666666667,1
B07VHQX5YW,6.666666666666667,2
B08C9PGLC9,6.666666666666667,1
B06WWRMXBP,6.666666666666667,1
B0713WDNK4,6.666666666666667,3
B07NT9SMT3,6.666666666666667,2
B01F5XIBK2,6.666666666666667,2
B003UMCAUS,6.666666666666667,1
B07XBYN74H,6.666666666666667,3
B017MVUAHM,6.666666666666667,2
B07JMBLZHC,6.666666666666667,1
B07FN4M589,6.666666666666667,1
B07YZ22XTD,6.666666666666667,1
B085L14CVJ,6.666666666666667,1
B01MDR54DR,6.666666666666667,4
B073WW1Z8F,6.666666666666667,1
B09TKWTL7X,6.666666666666667,2
B078MCG42K,6.666666666666667,1
B07CZBQBNC,6.666666666666667,1
B07NWWSDBW,6.666666666666667,1
B07MGF453D,6.666666666666667,1
B08HY6D5DN,6.666666666666667,1
B08HWWK224,6.666666666666667,1
B00DZU7IS4,6.666666666666667,2
B00TT5PGRE,6.666666666666667,2
B007HIL2J6,6.666666666666667,1
B088TNNW8N,6.666666666666667,2
B01N43J1DT,6.666666666666667,1
B07PJH63DC,6.666666666666667,1
B07P98B1G6,6.666666666666667,1
B07Q392FQN,6.666666666666667,1
B008TGSAFE,6.666666666666667,1
B06XSZWJPK,6.666666666666667,1
B001OID26G,6.64819944598338,22
